strategy,statistic,n_markets,n_traded,trade_rate,total_fills,total_pnl,gross_pnl,total_fees,capital_deployed,avg_pnl_per_market,median_pnl,pnl_per_1k_deployed,gross_pnl_per_1k_deployed,fee_per_1k_deployed,fee_fraction_gross_pnl,avg_return,return_ci95_lo,return_ci95_hi,win_rate,profit_factor,sharpe,sharpe_per_market,t_stat,max_drawdown,turnover,avg_holding_candles,early_exit_rate,strategy,split,n_seeds
qlearning (mean of 30),mean,1332.0,201.8,0.1515015015015015,307.8666666666667,-870.509445922298,-517.1673206019316,353.34212532036656,20180.0,-0.6535356200617853,0.0,-59.57730610372755,-36.081973756741476,23.49533234698606,0.14183804930339905,-0.006535356200617853,-0.010883564038635031,-0.0023934851149572966,0.6048363037616248,0.7993308123823039,-10.592775197551134,-0.05658843807525719,-2.065284184633653,999.3581524185133,1.3429923696029649,2.387696546883537,0.4566524848535893,qlearning (mean of 30),val,30
qlearning (mean of 30),sd,0.0,160.38690289637012,0.12041058776003763,300.1398218225602,1374.789060015743,889.8425977983136,547.6765699139364,16038.69028963701,1.032123918930738,0.0,81.14193974424835,62.549599966118905,29.382315282535004,0.13311293607604407,0.01032123918930738,0.01314881190336667,0.007615218245198532,0.31022442306574144,1.0978072228758675,16.681437800685003,0.08911512728114428,3.2523969426510067,1294.9078669448438,0.5973218500340681,1.5579522023468773,0.41425568585152595,,,
qlearning (mean of 30),median,1332.0,187.0,0.1403903903903904,270.0,-566.1133865753426,-372.74058474721045,178.3756081476829,18700.0,-0.42501004998148845,0.0,-23.29536468940259,-15.06399643071348,11.36452684015123,0.08852400871608902,-0.0042501004998148845,-0.008316539426731561,-0.0010617045013737033,0.5985130111524164,0.4075414447114195,-13.424372620990471,-0.07171532148985078,-2.6173636224405303,613.1028872720124,1.358393059240262,1.9733333333333334,0.37516273687255897,,,
qlearning (mean of 30),min,1332.0,0.0,0.0,0.0,-5027.531859938219,-3460.5020756650392,0.0,0.0,-3.774423318271936,0.0,-294.0077111074982,-202.368542436552,0.0,0.06439514467454992,-0.03774423318271936,-0.05222662942389895,-0.026391687467625966,0.0,0.0,-39.7618801254899,-0.21241484401153535,-7.75241432419505,0.0,0.0,1.0,0.0,,,
qlearning (mean of 30),max,1332.0,595.0,0.4466966966966967,1281.0,544.1854895783631,597.0376562654382,2600.2787300016853,59500.0,0.40854766484862093,0.0,66.83789869070407,107.66814305387551,125.16740007012619,0.37922307569417824,0.004085476648486209,0.00246496585795291,0.006776285113785736,1.0,3.714114107029597,32.77631523365323,0.17509674757975444,6.3904316121312945,5027.53185993822,2.2010173307514487,6.728744939271255,1.0,,,
